vote,age,gender,degree,locality,katz_centrality
0,108,F,8,"Komin, Croatia",0.00356
0,25,F,8,"Nasice, Croatia",0.00329
0,16,M,2,"Zadubravlje, Croatia",0.00271
0,22,F,7,"Split, Croatia",0.00316
0,30,F,4,"Zagreb, Croatia",0.00408
0,53,F,3,"Varazdin, Croatia",0.00285
0,31,F,2,"Biasca, Switzerland",0.00271
0,35,M,1,"Podravske Sesvete, Croatia",0.00273
0,49,F,3,"Omis, Croatia",0.00388
0,29,F,1,"Dekanovec, Croatia",0.00265
0,22,F,4,"Pula, Croatia",0.00286
0,38,F,2,"Zezevica, Croatia",0.00272
0,35,F,2,"Dubrovnik, Croatia",0.00274
0,21,F,10,"Zagreb, Croatia",0.00432
0,50,F,1,"Trogir, Croatia",0.00443
0,39,F,3,"Lae, Papua New Guinea",0.00292
0,17,F,6,"Pitomaca, Croatia",0.00321
0,21,M,5,"Osijek, Croatia",0.00293
0,28,F,2,"Osijek, Croatia",0.00287
0,23,F,10,"Zapresic, Croatia",0.00337
0,23,F,9,"Zagreb, Croatia",0.00442
0,25,F,68,"Zagreb, Croatia",0.02568
0,21,M,8,"Zagreb, Croatia",0.004
0,22,F,13,"Zagreb, Croatia",0.00602
0,22,F,3,"Zagreb, Croatia",0.00302
0,14,M,7,"Zagreb, Croatia",0.00393
0,38,F,5,unkown,0.00297
0,22,F,5,unkown,0.00311
0,25,F,1,"Zagreb, Croatia",0.00266
0,108,F,52,unkown,0.02334
0,26,M,5,"Zagreb, Croatia",0.00452
0,45,F,1,"Rijeka, Croatia",0.0027
0,28,M,14,"Zagreb, Croatia",0.00474
0,41,F,3,"Osijek, Croatia",0.00287
0,23,M,4,unkown,0.00319
0,19,F,13,"Graz, Austria",0.00445
0,25,M,25,"Donji Miholjac, Croatia",0.00719
0,29,F,1,"Rijeka, Croatia",0.00269
0,103,F,1,"47250, Mreznicke Poljice, Croatia",0.00289
0,27,F,6,"Pakrac, Croatia",0.00303
0,24,F,17,"Pozega, Croatia",0.00381
0,27,M,1,"Zagreb, Croatia",0.00267
0,45,F,1,"Varazdin, Croatia",0.00267
0,34,M,1,"Koprivnica, Croatia",0.00269
0,27,F,1,"10450, Donja Zdencina, Croatia",0.00266
0,27,F,7,"Kutina, Croatia",0.00348
0,24,M,1,unkown,0.00267
0,26,F,1,"Kaniza, Croatia",0.00265
0,21,F,2,"New York, NY, USA",0.00272
0,35,M,4,"Vela Luka, Croatia",0.00327
0,34,F,2,"Frankfurt, Germany",0.00277
0,37,F,4,"Zagreb, Croatia",0.00382
0,26,F,10,"Karlovac, Croatia",0.00375
0,19,F,15,"Zagreb, Croatia",0.00604
0,24,F,20,unkown,0.00915
0,46,F,1,"Klis, Croatia",0.003
0,29,M,1,"Zagreb, Croatia",0.00266
0,18,M,20,unkown,0.00483
0,32,M,2,"Dubrovnik, Croatia",0.00405
0,54,F,1,unkown,0.00268
0,28,M,1,unkown,0.00266
0,17,F,19,"Pozega, Croatia",0.00415
0,24,F,1,"Jasenice, Croatia",0.00267
0,23,M,7,unkown,0.00362
0,24,M,2,"Rijeka, Croatia",0.00274
0,42,F,2,"Trn, Croatia",0.00285
0,21,M,4,unkown,0.0032
0,19,F,19,"Sibenik, Croatia",0.00453
0,34,F,1,unkown,0.00307
0,36,M,2,unkown,0.00276
0,19,F,3,unkown,0.00291
0,24,M,10,unkown,0.00377
0,22,F,3,"Zagreb, Croatia",0.00306
0,37,F,2,"Petrinja, Croatia",0.00284
0,31,F,32,"Zapresic, Croatia",0.00768
0,18,F,9,"21232, Kraj, Croatia",0.00313
0,44,F,1,"Vrpolje, Croatia",0.00266
0,32,F,1,"Osijek, Croatia",0.00266
0,22,F,6,unkown,0.0037
0,20,F,5,"Rijeka, Croatia",0.00297
0,40,F,5,"Bjelovar, Croatia",0.00333
0,100,F,10,"Zagreb, Croatia",0.00622
0,22,F,2,"Split, Croatia",0.00355
0,34,F,1,unkown,0.00266
0,21,F,18,"Zagreb, Croatia",0.00518
0,31,F,5,"Neoric, Croatia",0.00308
0,37,M,2,"Karlovac, Croatia",0.00279
0,24,M,4,"Donji Andrijevci, Croatia",0.00291
0,16,F,3,"10020, Gornji Cehi, Croatia",0.00281
0,16,F,3,"Zagreb, Croatia",0.0028
0,21,M,9,"Kastel Luksic, Croatia",0.00369
0,21,F,2,"Split, Croatia",0.00273
0,18,F,6,unkown,0.00306
0,18,F,4,"Zagreb, Croatia",0.00289
0,21,F,1,unkown,0.00267
0,24,F,5,"Zagreb, Croatia",0.004
0,31,M,3,"Vinkovci, Croatia",0.00296
0,18,F,1,"Opuzen, Croatia",0.0027
0,41,F,1,"Vukovar, Croatia",0.00285
0,19,F,3,"Ankara/Ankara Province, Turkey",0.00278
0,20,F,7,"Manchester, UK",0.00367
0,21,F,2,"Mostar, Bosnia and Herzegovina",0.00271
0,30,F,7,"Belisce, Croatia",0.00337
0,22,M,2,unkown,0.00272
0,20,F,1,"Rokovci, Croatia",0.00268
0,22,F,2,"Okucani, Croatia",0.00272
0,41,F,1,unkown,0.00266
0,46,M,2,"Supetar, Croatia",0.00318
0,18,F,4,"42230, Hrastovsko, Croatia",0.00295
0,24,M,11,"Nasice, Croatia",0.00342
0,32,M,4,"Zagreb, Croatia",0.00324
0,20,F,6,unkown,0.0037
0,24,M,4,"Split, Croatia",0.00315
0,108,F,1,unkown,0.00266
0,19,M,3,"Karlovac, Croatia",0.00281
0,35,F,1,unkown,0.00278
0,24,M,4,"Biograd na Moru, Croatia",0.00285
0,18,F,1,"Munich, Germany",0.00266
0,31,F,4,"Zagreb, Croatia",0.00306
0,19,F,5,unkown,0.00291
0,18,F,3,"Zrnovnica, Croatia",0.00278
0,24,F,2,"Zagreb, Croatia",0.00273
0,22,F,29,"Stockholm, Sweden",0.01137
0,20,F,9,"Split, Croatia",0.00363
0,19,F,8,"Prelog, Croatia",0.00502
0,35,F,1,"Aachen, Germany",0.00273
0,24,M,5,"Zagreb, Croatia",0.00402
0,29,M,1,"Pakrac, Croatia",0.00299
0,34,F,8,unkown,0.00346
0,18,F,24,"Pozega, Croatia",0.00468
0,18,M,3,"Gunja, Croatia",0.00278
0,20,F,4,"Split, Croatia",0.0032
0,21,F,12,"Varazdin, Croatia",0.00474
0,18,M,14,"Virovitica, Croatia",0.00407
0,20,F,4,unkown,0.00297
0,52,F,10,"Zagreb, Croatia",0.00589
0,22,M,6,"Dubrovnik, Croatia",0.00328
0,29,M,4,"Samobor, Croatia",0.00393
0,19,M,2,"Zagreb, Croatia",0.00284
0,20,F,6,"Rijeka, Croatia",0.00298
0,28,F,7,"Split, Croatia",0.00324
0,58,M,1,"Ivanic-Grad, Croatia",0.00275
0,21,M,2,"Frankfurt, Germany",0.00285
0,25,F,5,"Dubrovnik, Croatia",0.00295
0,47,F,5,"Zagreb, Croatia",0.00426
0,22,M,1,"10298, Poljanica Bistranska, Croatia",0.00265
0,103,M,33,unkown,0.00693
0,15,F,15,"London, UK",0.00378
0,19,F,1,"Virovitica, Croatia",0.00266
0,26,M,4,"Trogir, Croatia",0.00283
0,18,M,5,"Zagreb, Croatia",0.00316
0,33,F,75,unkown,0.03982
0,21,F,9,"Zagreb, Croatia",0.00422
0,65,F,1,unkown,0.00271
0,44,F,2,"Osijek, Croatia",0.00274
0,43,F,2,"Osijek, Croatia",0.00285
0,18,F,6,"Espoo, Finland",0.00317
0,32,M,3,unkown,0.00281
0,25,F,5,"Zagreb, Croatia",0.00297
0,31,M,2,"Ploce, Croatia",0.00287
0,19,F,18,unkown,0.00436
0,18,F,3,unkown,0.00278
0,20,F,1,"Golo Brdo, Croatia",0.00269
0,25,M,1,unkown,0.00267
0,25,F,1,"Zagreb, Croatia",0.00266
0,43,M,2,unkown,0.00275
0,21,F,19,"Zagreb, Croatia",0.00665
0,20,M,3,"Trnovec Bartolovecki, Croatia",0.00279
0,48,F,14,"Sisak, Croatia",0.00444
0,45,M,1,"Viskovci, Croatia",0.00265
0,18,F,13,"Zagreb, Croatia",0.00421
0,20,M,3,"Amsterdam, The Netherlands",0.00285
0,17,F,5,"Posusje, Bosnia and Herzegovina",0.003
0,18,F,1,"Borik, Croatia",0.00267
0,18,F,1,"Miami, FL, USA",0.00265
0,41,F,2,unkown,0.00279
0,18,M,7,"Zagreb, Croatia",0.00322
0,62,F,1,"Silba, Croatia",0.00266
0,20,F,7,"Posusje, Bosnia and Herzegovina",0.00304
0,37,F,3,"Bilje, Croatia",0.00294
0,39,M,13,"Zagreb, Croatia",0.00429
0,19,F,5,"Babina Greda, Croatia",0.00334
0,27,F,1,"Split, Croatia",0.00266
0,16,F,2,"Zagreb, Croatia",0.00273
0,24,M,23,"Zagreb, Croatia",0.00714
0,21,M,2,"Split, Croatia",0.00296
0,21,M,18,"Zagreb, Croatia",0.00553
0,25,F,6,"Sesvete, Croatia",0.00294
0,51,F,5,"Mostar, Bosnia and Herzegovina",0.00315
0,21,F,4,"Osijek, Croatia",0.00284
0,24,M,18,unkown,0.0054
0,35,F,2,unkown,0.00327
0,22,M,19,"Zagreb, Croatia",0.00569
0,27,M,5,unkown,0.00313
0,24,M,2,"Dijon, France",0.00288
0,19,M,6,"Posusje, Bosnia and Herzegovina",0.00376
0,25,F,12,"Klis, Croatia",0.00468
0,31,F,1,"Trogir, Croatia",0.00267
0,23,F,7,"Zadar, Croatia",0.00483
0,21,F,21,"Zadar, Croatia",0.00673
0,36,F,2,"Split, Croatia",0.00281
0,51,M,10,"22300, Knin, Croatia",0.00389
0,13,F,4,"Posusje, Bosnia and Herzegovina",0.00288
0,34,F,1,"Vinkovci, Croatia",0.00265
0,47,F,1,"Beli Manastir, Croatia",0.0027
0,27,M,4,"Zagreb, Croatia",0.0038
0,18,M,2,"Zagreb, Croatia",0.00272
0,28,F,3,"Trogir, Croatia",0.00426
0,22,F,3,"Durdevac, Croatia",0.0029
0,26,F,2,unkown,0.00278
0,29,M,2,"Virovitica, Croatia",0.00292
0,41,M,1,"Split, Croatia",0.00269
0,17,M,12,"Zagreb, Croatia",0.00482
0,108,F,2,"Kingston, Jamaica",0.00272
0,23,F,2,"Zagreb, Croatia",0.00274
0,102,F,19,"Zagreb, Croatia",0.01322
0,25,M,6,"Zermatt, Switzerland",0.0031
0,31,M,1,unkown,0.00267
0,27,F,3,"Zagreb, Croatia",0.00346
0,55,M,1,"Bjelovar, Croatia",0.00271
0,19,F,3,"Karlovac, Croatia",0.00278
0,40,F,1,"Slavonski Brod, Croatia",0.00267
0,28,M,4,"Mostar, Bosnia and Herzegovina",0.00282
0,19,M,11,"Sesvete, Croatia",0.00472
0,29,F,5,"Zagreb, Croatia",0.00422
0,24,F,3,"Lic, Croatia",0.00292
0,27,M,29,"Zagreb, Croatia",0.00771
0,40,F,1,unkown,0.00271
0,26,F,1,"Radikovci, Croatia",0.00265
0,40,F,1,"Breznica Nasicka, Croatia",0.00276
0,18,M,4,"Rudina, Croatia",0.00286
0,20,M,10,"Zagreb, Croatia",0.00434
0,83,M,4,unkown,0.00291
0,26,F,5,unkown,0.00454
0,19,F,19,"Pozega, Croatia",0.00434
0,18,F,2,"Zagreb, Croatia",0.00272
0,26,F,57,"Zagreb, Croatia",0.01908
0,19,F,5,"Zagreb, Croatia",0.00319
0,17,M,2,"Donja Stubica, Croatia",0.00272
0,32,M,1,"Slavonski Brod, Croatia",0.00274
0,26,F,9,"Zagreb, Croatia",0.00492
0,22,F,3,"Cadavica, Croatia",0.00279
0,52,F,2,"Mainz, Germany",0.00309
0,30,M,2,unkown,0.00344
0,28,F,7,"34310, Gradac, Croatia",0.00317
0,54,F,1,"Koprivnica, Croatia",0.00265
0,19,F,8,"Nasice, Croatia",0.00331
0,19,F,3,"Rijeka, Croatia",0.00423
0,22,F,23,"Zagreb, Croatia",0.00531
0,19,M,19,"Zagreb, Croatia",0.00439
0,22,F,2,"Brodarica, Croatia",0.00274
0,23,M,5,"Split, Croatia",0.00304
0,21,F,15,"Pozega, Croatia",0.00391
0,18,M,25,"Zadar, Croatia",0.00512
0,20,M,1,"Gornji Kneginec, Croatia",0.00266
0,19,F,12,"Zagreb, Croatia",0.0042
0,55,F,10,"Koprivnica, Croatia",0.00665
0,19,M,15,"Zagreb, Croatia",0.00449
0,21,M,6,unkown,0.0031
0,26,F,4,unkown,0.00343
0,25,M,2,"Rijeka, Croatia",0.00275
0,19,F,3,Monaco,0.00293
0,20,M,41,"Zagreb, Croatia",0.02101
0,19,M,9,"Zagreb, Croatia",0.0036
0,22,F,1,"Santo Domingo, Dominican Republic",0.00266
0,18,F,2,"Osijek, Croatia",0.00272
0,18,M,1,"Athens, Greece",0.00266
0,45,F,1,"Zagreb, Croatia",0.00269
0,30,M,1,"Split, Croatia",0.00266
0,20,F,6,unkown,0.00404
0,27,F,1,"Pozega, Croatia",0.00266
0,19,F,5,"Velika Gorica, Croatia",0.00291
0,42,F,1,"Nova Gradiska, Croatia",0.00265
0,42,M,5,"Zagreb, Croatia",0.00354
0,21,M,70,"Zagreb, Croatia",0.02614
0,22,F,2,"Slivno, Croatia",0.00279
0,21,F,9,"Zagreb, Croatia",0.00411
0,34,F,24,unkown,0.00952
0,34,M,1,"Rijeka, Croatia",0.00265
0,24,F,1,"Zagreb, Croatia",0.00268
0,23,F,14,"Zagreb, Croatia",0.00463
0,38,F,2,"Trenkovo, Croatia",0.00289
0,19,F,4,"Miami, FL, USA",0.00284
0,45,F,4,"Split, Croatia",0.00343
0,32,F,1,"8261 Obrezje, Slovenia",0.00266
0,22,M,4,"Zagreb, Croatia",0.00291
0,24,F,7,unkown,0.00469
0,25,M,9,"Zagreb, Croatia",0.00373
0,46,F,6,"Zadar, Croatia",0.00437
0,23,F,34,"Zagreb, Croatia",0.01414
0,23,M,1,"Ivanic-Grad, Croatia",0.00265
0,21,M,1,"Zagreb, Croatia",0.00269
0,20,F,4,"Zagreb, Croatia",0.00348
0,42,F,17,"49250, Belec, Croatia",0.00816
0,16,F,10,"New York, NY, USA",0.00345
0,21,F,15,"Zagreb, Croatia",0.00479
0,27,M,10,unkown,0.00465
0,20,F,5,"Zagreb, Croatia",0.0033
0,16,F,6,"Zagreb, Croatia",0.00312
0,20,F,43,"Zagreb, Croatia",0.01429
0,25,M,4,"Rijeka, Croatia",0.00333
0,37,M,1,"Osijek, Croatia",0.0031
0,21,F,1,"Kutina, Croatia",0.00269
0,20,M,11,"Zagreb, Croatia",0.00387
0,21,F,35,unkown,0.01143
0,39,F,1,"Split, Croatia",0.00278
0,41,M,14,"Split, Croatia",0.00517
0,54,M,1,"Zagreb, Croatia",0.003
0,55,F,2,"Zagreb, Croatia",0.00279
0,43,F,2,"Krizevci, Croatia",0.00275
0,43,F,1,"Vukovar, Croatia",0.00266
0,31,F,1,unkown,0.00269
0,18,F,4,"Jaksic, Croatia",0.00295
0,20,M,6,"Zagreb, Croatia",0.003
0,25,M,8,"Kastav, Croatia",0.00336
0,41,F,1,"Varazdin, Croatia",0.00269
0,42,M,1,"Sikirevci, Croatia",0.00266
0,32,M,3,unkown,0.00295
0,24,M,1,"Makarska, Croatia",0.00266
0,21,F,5,"Vukovar, Croatia",0.00299
0,19,F,3,unkown,0.0028
0,41,F,3,"Sisak, Croatia",0.00312
0,37,M,8,"Zagreb, Croatia",0.00442
0,32,M,5,unkown,0.00307
0,16,F,1,"Beli Manastir, Croatia",0.00285
0,26,F,2,unkown,0.00286
0,24,M,2,unkown,0.00272
0,21,F,5,"Zagreb, Croatia",0.00304
0,20,F,3,"Pokrovnik, Croatia",0.00284
0,46,M,2,"Velika Gorica, Croatia",0.0028
0,19,M,2,"Ilok, Croatia",0.00274
0,17,F,7,"Split, Croatia",0.00302
0,22,F,18,"Zagreb, Croatia",0.00742
0,17,F,1,"Novalja, Croatia",0.00268
0,16,F,18,"Pozega, Croatia",0.0041
0,34,F,3,"Pojatno, Croatia",0.00301
0,30,F,2,unkown,0.00272
0,24,M,1,unkown,0.00266
0,37,M,1,"Zadar, Croatia",0.00282
0,21,F,2,unkown,0.00279
0,18,F,1,"Mostar, Bosnia and Herzegovina",0.00266
0,47,F,5,"Ljubuski, Bosnia and Herzegovina",0.00324
0,45,F,8,"Cakovec, Croatia",0.00359
0,24,F,67,"Zagreb, Croatia",0.02295
0,20,M,4,"Zagreb, Croatia",0.00295
0,19,M,11,unkown,0.00425
0,28,F,15,"Sesvete, Croatia",0.00649
0,22,F,15,"Kutina, Croatia",0.00756
0,25,M,14,"Zagreb, Croatia",0.00576
0,33,M,3,unkown,0.00336
0,52,M,2,"Mali Losinj, Croatia",0.00273
0,24,F,37,"Jaksinec, Croatia",0.0087
0,21,F,7,"Zepce, Bosnia and Herzegovina",0.00353
0,25,M,17,unkown,0.00725
0,43,M,5,"Matulji, Croatia",0.00316
0,43,F,3,"Zagreb, Croatia",0.00345
0,57,F,2,unkown,0.00283
0,32,F,15,"Zagreb, Croatia",0.00607
0,92,F,2,"Las Vegas, NV, USA",0.00271
0,23,F,4,"Trogir, Croatia",0.00294
0,25,M,35,"Zagreb, Croatia",0.01029
0,26,F,4,"Zagreb, Croatia",0.00321
0,41,F,19,"Dubrovnik, Croatia",0.00781
0,26,M,2,unkown,0.00272
0,52,F,4,"Zonguldak, Turkey",0.00449
0,33,M,1,"Pula, Croatia",0.0027
0,20,M,4,unkown,0.00385
0,29,M,3,"Slavonski Brod, Croatia",0.00291
0,18,F,8,unkown,0.00323
0,47,M,3,"Osijek, Croatia",0.00293
0,18,F,4,"Amsterdam, The Netherlands",0.00284
0,38,M,6,"Nasice, Croatia",0.0032
0,41,F,41,"Split, Croatia",0.00903
0,24,F,5,"Ilok, Croatia",0.00291
0,20,M,4,"Zagreb, Croatia",0.00285
0,29,F,1,"49217, Krapinske Toplice, Croatia",0.00277
0,18,F,7,"Split, Croatia",0.00302
0,42,F,3,"Krusevica, Croatia",0.00284
0,37,M,10,"Sesvete, Croatia",0.00477
0,43,F,1,"Pag, Croatia",0.00269
0,22,F,20,"Zagreb, Croatia",0.00951
0,19,F,3,"Zagreb, Croatia",0.00357
0,20,M,6,"Zagreb, Croatia",0.00378
0,34,F,2,"Karlovac, Croatia",0.00279
0,20,M,6,"Zadar, Croatia",0.00304
0,27,M,5,"Rijeka, Croatia",0.00309
0,28,M,1,"Zagreb, Croatia",0.00266
0,20,F,13,"Zagreb, Croatia",0.00413
0,20,M,2,unkown,0.00278
0,47,F,16,"Rijeka, Croatia",0.00512
0,20,M,16,"Zagreb, Croatia",0.00901
0,20,F,2,"Zadar, Croatia",0.00272
0,22,M,3,unkown,0.00278
0,17,F,11,unkown,0.00334
0,19,M,3,"Zagreb, Croatia",0.00355
0,20,F,1,"Baska Voda, Croatia",0.0027
0,20,F,5,"47250, Mreznicke Poljice, Croatia",0.0029
0,23,M,23,"Salamanca, Spain",0.00909
0,29,F,1,"Belgrade, Serbia",0.00265
0,26,F,11,unkown,0.00406
0,46,F,1,"Makarska, Croatia",0.00268
0,23,M,11,"Varazdin, Croatia",0.00382
0,29,F,18,"Zupanja, Croatia",0.00409
0,16,F,3,"Ziskovec, Croatia",0.00293
0,37,F,3,"Prague, Czech Republic",0.00285
0,40,F,2,"Zagreb, Croatia",0.00277
0,19,F,1,"Siroki Brijeg, Bosnia and Herzegovina",0.00266
0,19,M,14,"Koprivnica, Croatia",0.00576
0,22,F,6,"Zadar, Croatia",0.00332
0,18,M,12,"Mali Losinj, Croatia",0.00377
0,17,F,2,"Trogir, Croatia",0.00273
0,42,F,1,unkown,0.00266
0,21,F,13,unkown,0.0037
0,24,F,3,unkown,0.00279
0,18,F,4,"Omis, Croatia",0.00284
0,19,F,21,unkown,0.00467
0,23,M,17,"Zagreb, Croatia",0.00542
0,21,F,1,"Zagreb, Croatia",0.00269
0,26,F,2,"Rogotin, Croatia",0.00288
0,26,F,8,"Zagreb, Croatia",0.00587
0,21,F,8,"Belgrade, Serbia",0.00331
0,23,F,4,"Zagreb, Croatia",0.00284
0,23,M,16,"Zagreb, Croatia",0.0046
0,20,M,23,"Zagreb, Croatia",0.00925
0,21,F,5,unkown,0.00334
0,23,F,5,"10450, Jastrebarsko, Croatia",0.00316
0,18,F,1,unkown,0.00269
0,31,F,4,"Osijek, Croatia",0.00296
0,24,M,2,"Kehrsatz, Switzerland",0.00271
0,20,F,4,"Split, Croatia",0.00287
0,19,F,21,"Pozega, Croatia",0.00468
0,20,M,41,"Hamburg, Germany",0.01198
0,19,M,6,"21260, Imotski, Croatia",0.00326
0,21,M,1,"Split, Croatia",0.00274
0,22,M,10,"Varazdin, Croatia",0.00392
0,16,F,2,"Ilok, Croatia",0.00277
0,25,F,1,"Vrsar, Croatia",0.00265
0,30,F,6,"Osijek, Croatia",0.00315
0,20,F,2,"Staro Topolje, Croatia",0.00271
0,18,F,1,"Malinska, Croatia",0.00266
0,30,M,2,"Zagreb, Croatia",0.00275
0,25,M,43,"Velika Gorica, Croatia",0.01214
0,53,F,5,"Rijeka, Croatia",0.00396
0,18,F,1,unkown,0.00273
0,34,M,4,"Rijeka, Croatia",0.00308
0,23,M,2,unkown,0.00279
0,35,M,1,unkown,0.00271
0,18,F,1,"Zagreb, Croatia",0.00265
0,23,M,9,"Zagreb, Croatia",0.0057
0,19,F,1,"Split, Croatia",0.00266
0,58,F,6,"Trski Vrh, Croatia",0.00315
0,20,F,2,"Split, Croatia",0.00278
0,18,M,17,"Zagreb, Croatia",0.00509
0,17,F,9,"Velika Mlaka, Croatia",0.0043
0,24,F,2,"Zagreb, Croatia",0.0029
0,40,F,2,"Dakovo, Croatia",0.00273
0,20,F,8,"Capljina, Bosnia and Herzegovina",0.00315
0,23,F,25,"Zagreb, Croatia",0.01106
0,18,F,7,"Slavonski Brod, Croatia",0.00303
0,36,F,6,"Durdevac, Croatia",0.00302
0,19,F,7,"Split, Croatia",0.00318
0,21,F,73,"Nasice, Croatia",0.02929
0,22,F,45,unkown,0.01184
0,33,F,3,unkown,0.00288
0,23,M,14,"Split, Croatia",0.00559
0,20,F,12,"Osijek, Croatia",0.00565
0,23,F,2,unkown,0.00343
0,23,F,7,"Zapresic, Croatia",0.00359
0,28,F,10,unkown,0.00407
0,16,F,2,"Split, Croatia",0.00271
0,52,F,3,"Berlin, Germany",0.00289
0,37,M,5,"Munich, Germany",0.00305
0,44,F,12,unkown,0.00568
0,42,F,15,unkown,0.00489
0,26,M,5,"Zagreb, Croatia",0.00311
0,14,F,2,"Zagreb, Croatia",0.00273
0,17,F,1,"Zagreb, Croatia",0.00269
0,20,F,8,unkown,0.00374
0,18,M,6,"Zagreb, Croatia",0.00314
0,42,F,4,"Osijek, Croatia",0.003
0,22,M,1,"Sutina, Croatia",0.00267
0,20,M,3,"Gorican, Croatia",0.00353
0,24,M,1,unkown,0.00274
0,21,M,35,unkown,0.00948
0,23,F,33,unkown,0.01208
0,23,F,3,"Zagreb, Croatia",0.00283
0,18,M,3,"Split, Croatia",0.00284
0,22,M,16,"Mostar, Bosnia and Herzegovina",0.00626
0,23,F,6,"Zagreb, Croatia",0.00312
0,72,F,2,unkown,0.00276
0,20,F,8,unkown,0.00355
0,32,M,2,unkown,0.00271
0,25,F,9,"Zagreb, Croatia",0.00359
0,23,M,90,"Samobor, Croatia",0.03855
0,19,F,5,"Mostar, Bosnia and Herzegovina",0.0029
0,18,F,3,"Kutina, Croatia",0.00278
0,21,M,2,"Sindelfingen, Germany",0.00275
0,19,F,16,"Zagreb, Croatia",0.00511
0,20,M,1,"Krizevci, Croatia",0.00266
0,23,F,40,"Zagreb, Croatia",0.01296
0,16,F,1,"Zagreb, Croatia",0.00266
0,26,F,3,"Tomislavgrad, Bosnia and Herzegovina",0.00277
0,17,F,1,"21260, Imotski, Croatia",0.00266
0,57,F,2,"Donji Miholjac, Croatia",0.00282
0,16,F,2,"Zadar, Croatia",0.00271
0,19,F,26,unkown,0.01427
0,50,F,7,"Osijek, Croatia",0.00315
0,29,F,7,"Vukovar, Croatia",0.00343
0,20,F,17,"21260, Imotski, Croatia",0.00437
0,22,M,1,"Poljica, Croatia",0.00267
0,21,M,2,"Split, Croatia",0.00279
0,18,F,5,"Zagreb, Croatia",0.0029
0,33,F,3,"Split, Croatia",0.00305
0,21,M,2,"34310, Pleternica, Croatia",0.00274
0,52,M,7,unkown,0.00301
0,21,F,8,"49246, Marija Bistrica, Croatia",0.00411
0,21,M,1,"Zagreb, Croatia",0.00266
0,20,F,17,"Petrovsko, Croatia",0.00416
0,19,F,9,unkown,0.0034
0,34,M,2,"44330, Novska, Croatia",0.00281
0,27,F,1,"Zagreb, Croatia",0.00269
0,23,F,3,"London, UK",0.00278
0,45,M,6,"Split, Croatia",0.00434
0,75,F,1,"Varazdin, Croatia",0.00271
0,31,F,17,"Zagreb, Croatia",0.00624
0,32,M,1,"Zagreb, Croatia",0.00274
0,16,F,6,"Velika, Croatia",0.00307
0,31,F,1,"43500, Daruvar, Croatia",0.00268
0,30,F,6,unkown,0.00364
0,18,F,5,"Klis, Croatia",0.00305
0,38,M,5,"Zagvozd, Croatia",0.00539
0,46,M,20,"Zagreb, Croatia",0.00654
0,43,F,3,"Bjelovar, Croatia",0.00282
0,24,M,5,unkown,0.00345
0,25,F,21,"Zagreb, Croatia",0.0103
0,20,M,3,"Split, Croatia",0.0028
0,15,F,3,"Slavonski Brod, Croatia",0.00279
0,23,F,5,"Osijek, Croatia",0.00371
0,22,M,1,unkown,0.00266
0,25,M,51,"Zagreb, Croatia",0.01582
0,27,F,1,"Split, Croatia",0.00266
0,43,F,1,"Rijeka, Croatia",0.00278
0,26,M,1,unkown,0.00266
0,19,F,31,"Zagreb, Croatia",0.01081
0,24,F,12,"Zagreb, Croatia",0.0053
0,28,F,10,"Zagreb, Croatia",0.00367
0,22,M,42,"Zagreb, Croatia",0.01321
0,23,F,9,"Osijek, Croatia",0.00635
0,17,F,1,"21230, Sinj, Croatia",0.00267
0,31,F,4,"Piskorevci, Croatia",0.00353
0,17,F,5,"Zagreb, Croatia",0.00297
0,51,F,3,"Pozega, Croatia",0.00287
0,27,F,32,"Pula, Croatia",0.0091
0,18,F,2,"Zadar, Croatia",0.00273
0,19,M,9,"Osijek, Croatia",0.00319
0,18,F,2,"Zagreb, Croatia",0.00279
0,31,F,2,"Zagreb, Croatia",0.00274
0,36,F,1,"Mali Losinj, Croatia",0.00267
0,30,M,62,"Zagreb, Croatia",0.02157
0,22,M,27,"Zagreb, Croatia",0.00986
0,22,F,2,unkown,0.00273
0,44,F,1,"Zagreb, Croatia",0.00273
0,47,M,7,"Matulji, Croatia",0.00321
0,23,F,7,"Zagreb, Croatia",0.00335
0,31,F,6,unkown,0.00337
0,25,M,2,"Kastel Stafilic, Croatia",0.00271
0,22,F,18,"Rijeka, Croatia",0.00424
0,23,M,1,"Zagreb, Croatia",0.00268
0,29,F,1,"Rijeka, Croatia",0.00266
0,39,F,1,unkown,0.0027
0,18,F,3,"Zurich, Switzerland",0.00322
0,30,M,1,"Zagreb, Croatia",0.00267
0,23,M,6,unkown,0.00376
0,31,F,2,"Krizevci, Croatia",0.00271
0,33,F,5,"Zagreb, Croatia",0.00304
0,39,F,29,"Nasice, Croatia",0.00792
0,35,F,5,"Osijek, Croatia",0.00303
0,58,F,18,"Korcula, Croatia",0.01223
0,33,F,1,"Buje, Croatia",0.00266
0,21,F,20,"Posusje, Bosnia and Herzegovina",0.00472
0,17,F,2,"44400, Glina, Croatia",0.00278
0,39,M,1,unkown,0.00266
0,21,M,13,"Osijek, Croatia",0.00464
0,19,F,7,unkown,0.00441
0,26,M,3,"Livno, Bosnia and Herzegovina",0.00283
0,17,F,7,"Split, Croatia",0.00302
0,45,F,3,"Brestovac, Croatia",0.0028
0,35,F,1,"Zagreb, Croatia",0.00284
0,24,M,16,unkown,0.00383
0,24,F,7,unkown,0.00414
